TweetID,CreatedAt,Author,FollowerCount,FavoriteCount,RetweetCount,TweetText
7.93461E+17,11/1/16 14:34,The Piping Gourmets,3138,0,22,RT @ReadThrive: All of us #vegans are gathering in Miami November 2-6. It is our fav. The biggest high end plant-based festival! Join us  @â€_
7.93453E+17,11/1/16 14:00,The Piping Gourmets,3138,7,4,We're committed to MOVING in @Movember to help men live healthier lives. #movember https://t.co/0AxnfEg26h
7.93425E+17,11/1/16 12:10,The Piping Gourmets,3138,57,232,Follow us and RT for your chance to win a box! #ContestAlert #contest #giveaway #sweepstakes #vegan #glutenfree https://t.co/zuNwezdbfc
7.93241E+17,11/1/16 0:00,The Piping Gourmets,3138,9,4,"Congrats @markgirljana, another Halloween #giveaway winner. You've won a box of our #glutenfree #vegan Whoopie Piesâ€_ https://t.co/am8XvKc5IL"
7.93225E+17,10/31/16 22:55,The Piping Gourmets,3138,1,0,@rammerjammer99 We'll have one more #Halloween winner tonight but not to worry.  Follow us for a weekly #giveaway and keep tweeting!
7.93211E+17,10/31/16 22:00,The Piping Gourmets,3138,11,4,Congrats @BethkazV - another Halloween #giveaway winner. You've won a box of our #glutenfree #vegan Whoopie Pies! Pâ€_ https://t.co/Od4LjOcXaI
7.93181E+17,10/31/16 20:00,The Piping Gourmets,3138,8,5,Thanks for all the amazing tweets @ReviewsMall! It's Halloween and you've won a free box of our #vegan Whoopie Piesâ€_ https://t.co/RWd9IeHwDF
7.93151E+17,10/31/16 18:00,The Piping Gourmets,3138,19,11,Congrats to another Halloween #giveaway winner. @awSAMM has  won a box of our #glutenfree #vegan Whoopie Pies! Pleaâ€_ https://t.co/jP1ZHFnMCQ
7.9312E+17,10/31/16 16:00,The Piping Gourmets,3138,19,10,It's Halloween and we have a free box of our #glutenfree #vegan Whoopie Pies for @ZombiezByte!  Please DM us your iâ€_ https://t.co/IE54e5PwOW
7.9309E+17,10/31/16 14:00,The Piping Gourmets,3138,25,8,Congrats @cam_brandosmomm -  Halloween #giveaway winner. You've won a box of our #glutenfree #vegan Whoopie Pies! Pâ€_ https://t.co/bubXtFBe6q
7.92939E+17,10/31/16 4:00,The Piping Gourmets,3138,44,139,"Celebrate #Halloween with us and #win all day! Follow us, mention @PipingGourmets &amp; RT. Tag friends for more entrieâ€_ https://t.co/D9Z3Trrwm9"
7.92894E+17,10/31/16 1:00,The Piping Gourmets,3138,21,25,"No tricks here. Our snack cakes are REAL treats. 100% natural, certified #glutenfree #vegan and  delicious forâ€_ https://t.co/osZmVn5kfF"
7.92878E+17,10/30/16 23:58,The Piping Gourmets,3138,0,107,"RT @PipingGourmets: Celebrate #Halloween with us and #win all day! Follow us, mention @PipingGourmets &amp; RT. Tag friends for more entries. #â€_"
7.92862E+17,10/30/16 22:53,The Piping Gourmets,3138,0,17,RT @SnackSafely: Be safe... don't forget to take BOTH auto-injectors when you go trick-or-treating with your child! https://t.co/63rYakRFzqâ€_
7.92803E+17,10/30/16 19:00,The Piping Gourmets,3138,8,5,Our vegan Whoopie Pies are thrilled to be a part of the @seedFW Tasting Village. Get your Festival tickets here https://t.co/r0GNuvKFs1
7.92743E+17,10/30/16 15:00,The Piping Gourmets,3138,5,10,Well these are just adorable - #vegan treats for your Halloween party via @WellVegan https://t.co/8dfnKW6sMc
7.92531E+17,10/30/16 1:00,The Piping Gourmets,3138,31,107,"Celebrate #Halloween with us and #win all day! Follow us, mention @PipingGourmets &amp; RT. Tag friends for more entrieâ€_ https://t.co/Qy9XEy9621"
7.92507E+17,10/29/16 23:23,The Piping Gourmets,3138,0,13,RT @PipingGourmets: We're #glutenfree #dairyfree #nonGMO @kourtneykardash! You and your kids will love us - frozen aisle @wholefoods https:â€_
7.92474E+17,10/29/16 21:11,The Piping Gourmets,3138,0,6,RT @GlutenAway: A great recipe from @glutenfreemiami for Homemade Pumpkin Spice Coffee Creamer! https://t.co/etbtleQWDF https://t.co/TFU3tCâ€_
7.92396E+17,10/29/16 16:00,The Piping Gourmets,3138,2,2,Solve your #vegan boyfriend blues at the @seedFW Festival in Miami https://t.co/kyuy42Uubl #seedfw
7.92154E+17,10/29/16 0:00,The Piping Gourmets,3138,5,4,It's the end of National Pizza Month! Do it right with @latestvegannews Ultimate Guide to Vegan Pizza https://t.co/3aAErS5Sm5 #vegan
7.92135E+17,10/28/16 22:45,The Piping Gourmets,3138,18,8,Happy #nationalchocolateday @JohnCohen1!  We have a box of our scrumptious Whoopie Pies for you. Please DM us yourâ€_ https://t.co/6TtFBAZMWf
7.92094E+17,10/28/16 20:00,The Piping Gourmets,3138,7,5,Vegan. Planted Based. Scrumptious. Try us out at the @seedFW Festival Nov 5.  Tix here: https://t.co/r0GNuvKFs1 #seedfw
7.92066E+17,10/28/16 18:09,The Piping Gourmets,3138,0,193,RT @PipingGourmets: Celebrate #NationalChocolateDay with @PipingGourmets!  FOLLOW and RT for your chance to win your own box! #giveaway #swâ€_
7.92017E+17,10/28/16 14:56,The Piping Gourmets,3138,66,193,Celebrate #NationalChocolateDay with @PipingGourmets!  FOLLOW and RT for your chance to win your own box! #giveawayâ€_ https://t.co/xsuvHONIMQ
7.92003E+17,10/28/16 14:00,The Piping Gourmets,3138,7,4,We're love local and all things #vegan! Three plant-based milks made in Maine via @AveryYaleKamila @PressHeraldFood https://t.co/PS6BG5WnCX
7.91916E+17,10/28/16 8:16,The Piping Gourmets,3138,2,1,We sure are @glutenfreecali! Look for us in the frozen aisle of @WholeFoodsNorCA locations - Arden Way in Sacramentâ€_ https://t.co/4oiUo5DObT
7.91812E+17,10/28/16 1:20,The Piping Gourmets,3138,4,0,@TonniPooh Sure! You can find our gluten-free / dairy-free snack cakes @WholeFoodsOmaha @WholeFoodsLNK. Look for us in the freezer aisle!
7.918E+17,10/28/16 0:32,The Piping Gourmets,3138,61,163,Follow us and RT for your chance to win a box! #ContestAlert #contest #giveaway #sweepstakes #free #veganâ€_ https://t.co/dC4ohg3n3j
7.91798E+17,10/28/16 0:25,The Piping Gourmets,3138,2,0,@Go2GFGirl We're happy to announce that we're soon available @WFMOlathe &amp; @WFMOverlandPark in KS. Please look for us in the freezer aisle.
7.91764E+17,10/27/16 22:11,The Piping Gourmets,3138,0,6,RT @TracyBNutrimom: Yes I'm eating this &amp; no I'm not telling the kids #WhoopiePies @PipingGourmets #yum #mine https://t.co/76EbMS4ew0
7.91739E+17,10/27/16 20:31,The Piping Gourmets,3138,3,1,@Go2GFGirl where do you live?  We're launching in new locations and will try to find a store near you.
7.91731E+17,10/27/16 20:00,The Piping Gourmets,3138,35,86,"Celebrate #Halloween with us and #win all day! Follow us, mention @PipingGourmets &amp; RT. Tag friends for more entrieâ€_ https://t.co/uiX1eM9DAd"
7.91633E+17,10/27/16 13:29,The Piping Gourmets,3138,16,13,We're #glutenfree #dairyfree #nonGMO @kourtneykardash! You and your kids will love us - frozen aisle @wholefoods https://t.co/GPDpNV1sPM
7.91437E+17,10/27/16 0:30,The Piping Gourmets,3138,5,8,The @NonGMOProject Shopping Guide makes living a #nonGMO lifestyle easy. Free here https://t.co/bhdbfSYyod  Android https://t.co/mpRsXd5ves
7.91354E+17,10/26/16 19:00,The Piping Gourmets,3138,34,103,"Celebrate #Halloween with us and #win all day! Follow us, mention @PipingGourmets &amp; RT. Tag friends for more entrieâ€_ https://t.co/ZR0ReUYW7j"
7.91122E+17,10/26/16 3:40,The Piping Gourmets,3138,0,277,RT @PipingGourmets: Follow us and RT for your chance to win a box. #ContestAlert #contest #giveaway #Sweepstakes https://t.co/6WR4UekNHq
7.91113E+17,10/26/16 3:02,The Piping Gourmets,3138,0,0,@VioletVorpal Our vegan snack cakes are indeed made with sustainable palm oil and we thank you for being a consciouâ€_ https://t.co/qJkTWGo4iG
7.91006E+17,10/25/16 20:00,The Piping Gourmets,3138,7,11,"No tricks here. Our snack cakes are REAL treats - 100% natural, certified #glutenfree #vegan and  delicious forâ€_ https://t.co/vurHV9Kw4w"
7.90971E+17,10/25/16 17:40,The Piping Gourmets,3138,6,3,"Pick up a box today @WFMMinnetonka, @WholeFoodsEdina, @WFMStPaul, @WFMMapleGrove, @WFMHennepin @wfmlakecalhoun andâ€_ https://t.co/fJ96itjC5L"
7.90944E+17,10/25/16 15:52,The Piping Gourmets,3138,0,4,RT @7Reisen: Thanks @GREATfulMOMents @sheilamritter @PipingGourmets for being top engaged community members this week :) &gt;&gt; https://t.co/eaâ€_
7.90935E+17,10/25/16 15:14,The Piping Gourmets,3138,0,3,RT @glutenfree18: Thanks @PipingGourmets !! Can't wait to use these epic coupons!!! https://t.co/EVgGYGb3ON
7.90931E+17,10/25/16 15:00,The Piping Gourmets,3138,39,109,"Celebrate #Halloween with us and #win all day! Follow us, mention @PipingGourmets &amp; RT. Tag friends for more entrieâ€_ https://t.co/y9Stbvm4NX"
7.90907E+17,10/25/16 13:26,The Piping Gourmets,3138,0,2,RT @VeganYackAttack: Check out Seed Plant Based Food and Wine Festival 2016 &amp; use the code LOVEVEG for a discount! https://t.co/G4e6R46g6yâ€_
7.90747E+17,10/25/16 2:47,The Piping Gourmets,3138,0,42,RT @FoodAllergy: #TealPumpkinProject in @USATODAY: https://t.co/Pg03x2MGZg
7.90733E+17,10/25/16 1:54,The Piping Gourmets,3138,78,277,Follow us and RT for your chance to win a box. #ContestAlert #contest #giveaway #Sweepstakes https://t.co/6WR4UekNHq
7.90551E+17,10/24/16 13:50,The Piping Gourmets,3138,3,3,"@JP8675 Congrats, Jennifer! You've won a VIP voucher for our #glutenfree #vegan Whoopie Pies! Please DM us your info so we may hook you up."
7.90342E+17,10/24/16 0:00,The Piping Gourmets,3138,7,13,True love! Our Vanilla Whoopie Pies have found a new friend in @myCAroots Caramel Apple Cider. What a pair! Yum! https://t.co/G7B640O5nL
7.90315E+17,10/23/16 22:10,The Piping Gourmets,3138,3,3,"@CorreyHope You mentioned that you teach. So, we thought your class would enjoy a little treat _Ÿ˜‹ https://t.co/SaERIpEl75"
7.90267E+17,10/23/16 19:00,The Piping Gourmets,3138,7,9,Adorable!! These #vegan spooky Halloween mini pizzas by @VeganChowDown look ghoulishly good! via @onegreenplanet https://t.co/dzwXM5Bi4P
7.90221E+17,10/23/16 16:00,The Piping Gourmets,3138,2,5,"I'm forever on a mission for the perfect veggie burger. Thank you @MiyokoSchinner @JohnSchlimm! https://t.co/lk2W8hLbq4 - Leslie, Co-Founder"
7.89954E+17,10/22/16 22:16,The Piping Gourmets,3138,0,4,RT @WhereOC: Looking for fabulous #vegan dining options? we've rounded up the top vegan restaurants in #OrangeCounty. https://t.co/b0GHowe9â€_
7.89904E+17,10/22/16 19:00,The Piping Gourmets,3138,1,3,The @thedailymeal has this run down of the most common #foodallergies. Our snack cakes are free from all of them  https://t.co/LOgmiRX1vZ
7.89844E+17,10/22/16 15:00,The Piping Gourmets,3138,0,1,Why @kourtneykardash and her kids went gluten and dairy free via @JULIETMAZZ https://t.co/d5Y5m5Imee
7.89818E+17,10/22/16 13:16,The Piping Gourmets,3138,0,78,"RT @PipingGourmets: Win a #free box on Mon! Follow us, mention @PipingGourmets &amp; RT. Tag friends for extra entries. #VIP _ŸŒ±#vegan_ŸŒ± #giveawayâ€_"
7.89527E+17,10/21/16 18:00,The Piping Gourmets,3138,6,3,Get in touch with your dark side with these delicious #glutenfree recipes from @deliciousliving https://t.co/XcylusrKgp
7.89466E+17,10/21/16 14:00,The Piping Gourmets,3138,6,9,Teal is the new Orange. The #TealPumpkinProject helps kids with food allergies have a happy and safe #Halloween https://t.co/Ry2jnDMEsU
7.89398E+17,10/21/16 9:30,The Piping Gourmets,3138,36,78,"Win a #free box on Mon! Follow us, mention @PipingGourmets &amp; RT. Tag friends for extra entries. #VIP _ŸŒ±#vegan_ŸŒ±â€_ https://t.co/9Tzg5XTQu7"
7.89194E+17,10/20/16 20:00,The Piping Gourmets,3138,12,11,Please #KeepItTeal this Halloween and help kids with food allergies enjoy the holiday. Here's how via @kfatweets https://t.co/LARmtFdYMJ
7.89164E+17,10/20/16 18:00,The Piping Gourmets,3138,3,6,You won't even miss the meat. 15 Delicious Vegan Dishes Even Carnivores Will Love via @BuzzFeed https://t.co/FPETEZEjRB #vegan
7.89134E+17,10/20/16 16:00,The Piping Gourmets,3138,7,6,"Congrats to @VeganEssentials on @vegnews Veggie Awards ""Best Online Store"" win. We're thrilled to be on your 'shelves'"
7.89104E+17,10/20/16 14:00,The Piping Gourmets,3138,24,58,"Win a #free box on Mon! Follow us, mention @PipingGourmets &amp; RT. Tag friends for extra entries. #VIP _ŸŒ±#vegan_ŸŒ±â€_ https://t.co/i5kecCJ2Rm"
7.88898E+17,10/20/16 0:20,The Piping Gourmets,3138,2,2,"@helton_hh Yes! Certified Gluten-Free, Dairy-Free, Vegan, nonGMO &amp; free from major allergens. No artificial colors, flavors, preservatives."
7.88897E+17,10/20/16 0:17,The Piping Gourmets,3138,2,1,@PhyliciaSP @Roscoe1679 We're feeling very generous and appreciate our fans!
7.88896E+17,10/20/16 0:15,The Piping Gourmets,3138,0,1,RT @cjordanhouston: @PipingGourmets @realDonaldTrump @HillaryClinton . @PipingGourmets will make this debate better
7.88817E+17,10/19/16 19:00,The Piping Gourmets,3138,4,2,Happy Fall Y'all. Let your food hug you with these 26 cozy #glutenfree dinners to make this season via @samimain https://t.co/cl9PZ3a3w5
7.88778E+17,10/19/16 16:24,The Piping Gourmets,3138,75,137,"Win a #free box on Mon! Follow us, mention @PipingGourmets &amp; RT. Tag friends for extra entries. #VIP _ŸŒ±#vegan_ŸŒ±â€_ https://t.co/Youe8JJRok"
7.88757E+17,10/19/16 15:00,The Piping Gourmets,3138,7,5,So this happened last night. We made @veganricha's Pumpkin Spice Caramel Latte and ... OMG! Get in the #PSL game. https://t.co/YsN0yWCC4Y
7.88585E+17,10/19/16 3:36,The Piping Gourmets,3138,0,7,"RT @WhatsGoodGF: Teal Pumpkin Project Makes Halloween Safe For Kids With Food Allergies: Ideas For Great Treats, Toysâ€_ https://t.co/YticqFkâ€_"
7.88564E+17,10/19/16 2:14,The Piping Gourmets,3138,0,3,RT @TheFdAllergyMom: Please help!!!!  https://t.co/Q82r2CTawe
7.88455E+17,10/18/16 19:00,The Piping Gourmets,3138,7,5,No. 8! Keep snacks [like our Whoopie Pies] with you and other must-have tips for every #vegan in college from @peta2 https://t.co/8natZtLuvu
7.88404E+17,10/18/16 15:37,The Piping Gourmets,3138,21,28,Spread the word @healthyvoyager @vegnews @BigTentVegan @TheVeganZombie @LeslieDurso  @veganfoodshare. It's our VIPâ€_ https://t.co/zUYRDmoR2A
7.88168E+17,10/18/16 0:00,The Piping Gourmets,3138,16,13,Rounding out our fave tweeters - @StaceyFreeland1 @7Reisen @Babygurlie73. We appreciate all the tweets so DM us youâ€_ https://t.co/pyamwcqiOC
7.88104E+17,10/17/16 19:45,The Piping Gourmets,3138,18,10,We can't leave out @TommiesMommy14 @MissHeartofGold + @CorreyHope. You've been amazing so please DM us your addressâ€_ https://t.co/dALjUN436D
7.88057E+17,10/17/16 16:38,The Piping Gourmets,3138,26,8,We've got more free boxes for master tweeters @Snickerdoo2 + @AnneStull. We loved all your tweets and mentions! Please DM us your address.
7.88009E+17,10/17/16 13:28,The Piping Gourmets,3138,54,85,We're showing our appreciation to those who kept tweeting our contest. Watch for your handle throughout the day forâ€_ https://t.co/W5e0R0uqXK
7.88007E+17,10/17/16 13:21,The Piping Gourmets,3138,15,4,Congrats @glutenfree18 + @TracyBNutrimom! You've won a VIP voucher for our #glutenfree Whoopie Pies! Please DM us your address and enjoy!
7.87807E+17,10/17/16 0:04,The Piping Gourmets,3138,40,52,"We're announcing a winner - or two - tomorrow! Follow us, RT, tag friends for extra entries. #glutenfree #veganâ€_ https://t.co/MbldLxW2D5"
7.87509E+17,10/16/16 4:22,The Piping Gourmets,3138,54,91,"Win a #free box on Mon! Follow us, mention @PipingGourmets &amp; RT. Tag friends for extra entries. #vegan #glutenfreeâ€_ https://t.co/g1v0izZxzS"
7.87013E+17,10/14/16 19:30,The Piping Gourmets,3138,5,4,College peeps! We love this!! Reach out to @peta2 and learn how to Veganize Your Dining Hall https://t.co/kMRxK41Irl #vegan
7.86972E+17,10/14/16 16:47,The Piping Gourmets,3138,46,88,"Win a #free box! Follow us, mention @PipingGourmets and RT. Tag friends for extra entries. #vegan #glutenfreeâ€_ https://t.co/j6EzCsauSP"
7.86929E+17,10/14/16 13:56,The Piping Gourmets,3138,12,16,"Our favorite way to end #NationalChocolateWeek and celebrate #NationalDessertDay. RT if you love chocolate, too! _Ÿ“·â€_ https://t.co/Ms15Shwj57"
7.86682E+17,10/13/16 21:35,The Piping Gourmets,3138,0,101,"RT @PipingGourmets: Win a #free box! Follow us, mention @PipingGourmets and RT. Tag friends for extra entries. #vegan #glutenfree #giveawayâ€_"
7.86658E+17,10/13/16 20:00,The Piping Gourmets,3138,2,0,Couldn't be more impressed with our hometown! Miami is stepping up the #vegan eats. Take a tour with @Jess_Steinberg https://t.co/RkMqIfh7im
7.86582E+17,10/13/16 15:00,The Piping Gourmets,3138,13,15,Spread the word @GFPhilly @GlutenFreeDC @glutenfreemiami @MIGlutenFreeGal @gfreefun @GlutenAway  It's our VIPâ€_ https://t.co/PptpBwWxOT
7.86353E+17,10/12/16 23:50,The Piping Gourmets,3138,0,1,RT @MIGlutenFreeGal: DYK that kids with a #foodallergy are more likely to be bullied? 33% of kids report being harassed. via @FoodAllergy hâ€_
7.86301E+17,10/12/16 20:24,The Piping Gourmets,3138,1,0,"Tyson is no ""chicken.""  @TysonFoods invests in @BeyondMeat to help create the future of protein via @Johnnerkell https://t.co/hgE1CjG8nF"
7.86026E+17,10/12/16 2:09,The Piping Gourmets,3138,50,101,"Win a #free box! Follow us, mention @PipingGourmets and RT. Tag friends for extra entries. #vegan #glutenfreeâ€_ https://t.co/gxyATn433B"
7.85871E+17,10/11/16 15:52,The Piping Gourmets,3138,5,10,"Spread the word @findmegf @CeliacBeast @EstherTrevino @gfgotoguide @GlutenDotOrg 
It's our VIP #glutenfreeâ€_ https://t.co/gQ0rCmZiD9"
7.85522E+17,10/10/16 16:46,The Piping Gourmets,3138,4,1,Congrats @Roscoe1679! You've won a VIP voucher for our #glutenfree Whoopie Pies! Please DM us your address. We hope you &amp; your boys enjoy!
7.84828E+17,10/8/16 18:49,The Piping Gourmets,3138,65,116,"Win a #free box on Mon! Follow us, mention @PipingGourmets &amp; RT. Tag friends for extra entries. #vegan #glutenfreeâ€_ https://t.co/dePZvb8k0G"
7.8472E+17,10/8/16 11:41,The Piping Gourmets,3138,4,2,We hope you enjoy!  Thank you for entering our weekly #giveaway. https://t.co/HlKO2lmX7i
7.83789E+17,10/5/16 22:00,The Piping Gourmets,3138,4,2,You had us at pot pie! We love these #vegan takes on the perfect fall comfort food @VonAlternator @MercyForAnimals https://t.co/MYv7XFOr6x
7.83683E+17,10/5/16 15:00,The Piping Gourmets,3138,0,0,Did we hear Miami? #Vegan restaurant chain @VeggieGrill heading for the 305.  Woot! https://t.co/QSoto5Kd21 #vegan
7.83404E+17,10/4/16 20:30,The Piping Gourmets,3138,1,0,Find us + more #nonGMO brands with the @NonGMOProject Shopping Guide. Get it free https://t.co/bhdbfSYyod  Android https://t.co/mpRsXd5ves
7.83385E+17,10/4/16 19:14,The Piping Gourmets,3138,0,72,"RT @PipingGourmets: Win a #free box! Follow us, mention @PipingGourmets and RT. Tag friends for extra entries. #vegan #glutenfree #giveawayâ€_"
7.83034E+17,10/3/16 20:00,The Piping Gourmets,3138,2,1,Gluten Free haircuts are a real thing. 10 surprising 'Organic' and 'Gluten-Free' products/services via @Rose_Leadem https://t.co/5AA5w6QVEb
7.82611E+17,10/2/16 16:00,The Piping Gourmets,3138,1,1,For the 99% &amp; all the other reasons we're so proud to be a part of the @luckysmarket family. Read about the Sharons  https://t.co/qwaATsfSTp
7.8227E+17,10/1/16 17:24,The Piping Gourmets,3138,1,0,@natmmom Yes! You can find your favorite flavor @wholefoods @BuschsMarket and other natural grocers in MI.  Store locator in our bio.
7.82192E+17,10/1/16 12:15,The Piping Gourmets,3138,0,4,"RT @PipingGourmets: Get out of bed. Seriously, get up. 15 Delicious Vegan Pancakes That Are Totally Worth Waking Up For fr @theprettybee htâ€_"
7.82004E+17,9/30/16 23:47,The Piping Gourmets,3138,41,72,"Win a #free box! Follow us, mention @PipingGourmets and RT. Tag friends for extra entries. #vegan #glutenfreeâ€_ https://t.co/7NKbaFuCE4"
7.81947E+17,9/30/16 20:00,The Piping Gourmets,3138,0,1,#TBT to that day your favorite #glutenfree #vegan Whoopie Pies were featured on @ScienceChannel #HowItsMade Watch!! https://t.co/f2uPxAczPu
7.81921E+17,9/30/16 18:19,The Piping Gourmets,3138,0,44,"RT @PipingGourmets: Had so much fun we're doing it again!! Mention us, RT, tag friends for extra entries. Win a #free box every Monday. #glâ€_"
7.81577E+17,9/29/16 19:30,The Piping Gourmets,3138,0,1,Where do we register for class? @KSUDining @KentState opens the first ever #glutenfree campus dining hall #GoFlashes https://t.co/BNbwehLDQ4
7.81306E+17,9/29/16 1:32,The Piping Gourmets,3138,26,44,"Had so much fun we're doing it again!! Mention us, RT, tag friends for extra entries. Win a #free box every Monday.â€_ https://t.co/FzC3Bylzvu"
7.81207E+17,9/28/16 19:00,The Piping Gourmets,3138,0,3,"Chocolate Vanilla lover? Find your favorite flavor! Go to https://t.co/fUc0ofKDXm enter your zip, find a store near you. #gltenfree #vegan"
7.81166E+17,9/28/16 16:15,The Piping Gourmets,3138,0,171,"RT @PipingGourmets: Had so much fun we're doing it again!! Mention us, RT, tag friends for extra entries. Win a #free box every Monday. #glâ€_"
7.80784E+17,9/27/16 15:00,The Piping Gourmets,3138,1,3,Eat cruelty-free. Here's a peek at @NBCChicagoMed @TorreyDeVitto's daily #vegan diet via @juliemazz + @People  https://t.co/Cb0FFTMpC0
7.80728E+17,9/27/16 11:16,The Piping Gourmets,3138,92,171,"Had so much fun we're doing it again!! Mention us, RT, tag friends for extra entries. Win a #free box every Monday.â€_ https://t.co/VwIZyn0PlN"
7.80467E+17,9/26/16 18:00,The Piping Gourmets,3138,1,0,We're thrilled to join the @BasilBandwagon family and be featured in New Product Wednesday. Check them out https://t.co/1Cdz2WHG0j
7.80435E+17,9/26/16 15:51,The Piping Gourmets,3138,1,0,Not to worry @ShyBun ... we begin again tomorrow for a chance to win next week!
7.80422E+17,9/26/16 15:00,The Piping Gourmets,3138,7,2,Congrats @Momof4plus2dogs! You've won a VIP voucher for our scrumptious Whoopie Pies! Please DM us your address. Hope you &amp; your kids enjoy!
7.8036E+17,9/26/16 10:55,The Piping Gourmets,3138,0,1,RT @zumbafitstyle: Thank you @pipinggourmets for helping us cheer on Sunday Night Football!!! I decided to go withâ€_ https://t.co/3eT5wuyphF
7.8018E+17,9/25/16 23:00,The Piping Gourmets,3138,0,23,RT @PipingGourmets: It's the last day to enter this week's #giveaway so follow us and RT for your chance to win! https://t.co/L6mw9RssN7
7.80063E+17,9/25/16 15:15,The Piping Gourmets,3138,9,23,It's the last day to enter this week's #giveaway so follow us and RT for your chance to win! https://t.co/L6mw9RssN7
7.79719E+17,9/24/16 16:25,The Piping Gourmets,3138,0,4,"RT @AthertonBaking: Attention! _Ÿ‘€_Ÿ‘€
 It's that time again folks! Pass the word, share the pic, fill the pints! It's a #glutenfree #Oktoberfesâ€_"
7.79657E+17,9/24/16 12:21,The Piping Gourmets,3138,10,17,Enter now + tag friends for extra entries. Win a #FREE box of #glutenfree #vegan Whoopie Pies! Winner on Mon 9/26!â€_ https://t.co/gSfRiC4Qck
7.7951E+17,9/24/16 2:38,The Piping Gourmets,3138,1,0,"You'll sleep better, be less hungry,have more energy. 40 Reasons You'll Want to Go Gluten Free https://t.co/dAfWnmLwUs #glutenfree"
7.79449E+17,9/23/16 22:34,The Piping Gourmets,3138,2,0,It's Friday.  There's chocolate involved. Need we say more? _Ÿ’¯_ŸŒ± #vegan #glutenfree https://t.co/gygAo4FmIb
7.79331E+17,9/23/16 14:44,The Piping Gourmets,3138,0,4,RT @PipingGourmets: Our snack cakes are all grown up and #BakedBetterForYou. Relive your childhood in the best way. #glutenfree #vegan httpâ€_
7.78972E+17,9/22/16 15:00,The Piping Gourmets,3138,3,1,Happy Fall Y'all. Let your food hug you with these 26 cozy #glutenfree dinners to make this season via @samimain https://t.co/cl9PZ3rEnD
7.7878E+17,9/22/16 2:15,The Piping Gourmets,3138,0,119,RT @PipingGourmets: Enter today + tag friends for extra entries. Win a #FREE box of #glutenfree #vegan Whoopie Pies! Winner on 9/26! #sweepâ€_
7.78654E+17,9/21/16 17:56,The Piping Gourmets,3138,3,1,@CorRee @SassTheCouponer We announce a lucky winner EVERY Monday staring 9/26 so keep tweeting!
7.78406E+17,9/21/16 1:29,The Piping Gourmets,3138,0,1,"RT @GFPhilly: The @GFPhilly #glutenfree dining app has &gt; 1,500 listings. Download today iOS https://t.co/AWuSiD7NBS Android https://t.co/BLâ€_"
7.78386E+17,9/21/16 0:12,The Piping Gourmets,3138,0,3,"RT @PipingGourmets: You'll sleep better, be less hungry,have more energy. 40 Reasons You'll Want to Go Gluten Free https://t.co/dAfWnmtVvSâ€_"
7.78278E+17,9/20/16 17:00,The Piping Gourmets,3138,3,3,Winner announced 9/26 and Mondays to follow @CorreyHope.  Thanks for entering! https://t.co/E1nuyqH2mW
7.78219E+17,9/20/16 13:07,The Piping Gourmets,3138,0,30,RT @PipingGourmets: Winner announced 9/26! Enter today + tag friends for extra entries. #sweepstakes #giveaway #glutenfree #vegan #free httâ€_
7.77946E+17,9/19/16 19:01,The Piping Gourmets,3138,77,119,Enter today + tag friends for extra entries. Win a #FREE box of #glutenfree #vegan Whoopie Pies! Winner on 9/26!â€_ https://t.co/MZRR1EF59L
7.77885E+17,9/19/16 15:00,The Piping Gourmets,3138,17,14,RT if you'd rather eat this over broccoli! Your favorite #vegan #glutenfree snack cake. Pic Instagram @3wholepeas https://t.co/XAtABJBuoH
7.77697E+17,9/19/16 2:32,The Piping Gourmets,3138,26,30,Winner announced 9/26! Enter today + tag friends for extra entries. #sweepstakes #giveaway #glutenfree #vegan #free https://t.co/VcuIAZSIfz
7.77447E+17,9/18/16 10:00,The Piping Gourmets,3138,45,94,Follow + RT for a chance to win a #FREE box of #glutenfree #vegan Whoopie Pies! Winner every Monday! #giveaway https://t.co/geGSWxfQqv
7.7716E+17,9/17/16 15:00,The Piping Gourmets,3138,0,0,It's Pumpkin Spice Latte season! Try our #vegan Vanilla Whoopie Pie with @vegan_kitchen's healthier #PSL. YUM! https://t.co/Y8Ux2F0xH0
7.76918E+17,9/16/16 22:56,The Piping Gourmets,3138,0,2,RT @PipingGourmets: Smile. It's Friday. https://t.co/hJF5kC16MD
7.76798E+17,9/16/16 15:00,The Piping Gourmets,3138,0,0,You won't even miss the meat. 15 Delicious Vegan Dishes Even Carnivores Will Love via @BuzzFeed https://t.co/FPETEZEjRB #vegan
7.76435E+17,9/15/16 15:00,The Piping Gourmets,3138,3,0,RT if you're single [and #vegan] We are! Pic: @vintagevegan_ https://t.co/5A9wFzc6RO
7.76073E+17,9/14/16 15:00,The Piping Gourmets,3138,3,2,We're on-the-go with no GMO. #GMOFree #NonGMO #vegan https://t.co/Fz6yo7xefY
7.75827E+17,9/13/16 22:41,The Piping Gourmets,3138,0,1,RT @PipingGourmets: It's about time you devoured a #glutenfree #vegan snack cake that tastes as good as it looks. Seriously scrumptious httâ€_
7.75729E+17,9/13/16 16:13,The Piping Gourmets,3138,0,0,Initiatives like @WholeKidsFnd are just another reason why we're proud to be part of the @wholefoods family. WATCH https://t.co/sZFQ55j8a7
